year,level,geoid,name,county,age,measure,estimate
2015,1_state,09,Connecticut,NA,85_years_and_over,pop_change_from_prev_data_year,424
2016,1_state,09,Connecticut,NA,total_pop,pop_change_from_prev_data_year,-4652
2016,1_state,09,Connecticut,NA,under_5_years,pop_change_from_prev_data_year,-2633
2016,1_state,09,Connecticut,NA,5_to_9_years,pop_change_from_prev_data_year,-4426
2016,1_state,09,Connecticut,NA,10_to_14_years,pop_change_from_prev_data_year,-2532
2016,1_state,09,Connecticut,NA,15_to_19_years,pop_change_from_prev_data_year,-2764
2016,1_state,09,Connecticut,NA,20_to_24_years,pop_change_from_prev_data_year,4429
2016,1_state,09,Connecticut,NA,25_to_29_years,pop_change_from_prev_data_year,-43
2016,1_state,09,Connecticut,NA,30_to_34_years,pop_change_from_prev_data_year,1836
2016,1_state,09,Connecticut,NA,35_to_39_years,pop_change_from_prev_data_year,-1697
2016,1_state,09,Connecticut,NA,40_to_44_years,pop_change_from_prev_data_year,-7537
2016,1_state,09,Connecticut,NA,45_to_49_years,pop_change_from_prev_data_year,-7884
2016,1_state,09,Connecticut,NA,50_to_54_years,pop_change_from_prev_data_year,-2593
2016,1_state,09,Connecticut,NA,55_to_59_years,pop_change_from_prev_data_year,4213
2016,1_state,09,Connecticut,NA,60_to_64_years,pop_change_from_prev_data_year,4234
2016,1_state,09,Connecticut,NA,65_to_69_years,pop_change_from_prev_data_year,6491
2016,1_state,09,Connecticut,NA,70_to_74_years,pop_change_from_prev_data_year,5513
2016,1_state,09,Connecticut,NA,75_to_79_years,pop_change_from_prev_data_year,1201
2016,1_state,09,Connecticut,NA,80_to_84_years,pop_change_from_prev_data_year,-396
2016,1_state,09,Connecticut,NA,85_years_and_over,pop_change_from_prev_data_year,-64
2017,1_state,09,Connecticut,NA,total_pop,pop_change_from_prev_data_year,5908
2017,1_state,09,Connecticut,NA,under_5_years,pop_change_from_prev_data_year,-2624
2017,1_state,09,Connecticut,NA,5_to_9_years,pop_change_from_prev_data_year,-4021
2017,1_state,09,Connecticut,NA,10_to_14_years,pop_change_from_prev_data_year,-2712
2017,1_state,09,Connecticut,NA,15_to_19_years,pop_change_from_prev_data_year,-2745
2017,1_state,09,Connecticut,NA,20_to_24_years,pop_change_from_prev_data_year,3842
2017,1_state,09,Connecticut,NA,25_to_29_years,pop_change_from_prev_data_year,134
2017,1_state,09,Connecticut,NA,30_to_34_years,pop_change_from_prev_data_year,634
2017,1_state,09,Connecticut,NA,35_to_39_years,pop_change_from_prev_data_year,2055
2017,1_state,09,Connecticut,NA,40_to_44_years,pop_change_from_prev_data_year,-8260
2017,1_state,09,Connecticut,NA,45_to_49_years,pop_change_from_prev_data_year,-6695
2017,1_state,09,Connecticut,NA,50_to_54_years,pop_change_from_prev_data_year,-3671
2017,1_state,09,Connecticut,NA,55_to_59_years,pop_change_from_prev_data_year,2723
2017,1_state,09,Connecticut,NA,60_to_64_years,pop_change_from_prev_data_year,6514
2017,1_state,09,Connecticut,NA,65_to_69_years,pop_change_from_prev_data_year,5864
2017,1_state,09,Connecticut,NA,70_to_74_years,pop_change_from_prev_data_year,8692
2017,1_state,09,Connecticut,NA,75_to_79_years,pop_change_from_prev_data_year,2975
2017,1_state,09,Connecticut,NA,80_to_84_years,pop_change_from_prev_data_year,1021
2017,1_state,09,Connecticut,NA,85_years_and_over,pop_change_from_prev_data_year,2182
2018,1_state,09,Connecticut,NA,total_pop,pop_change_from_prev_data_year,-12974
2018,1_state,09,Connecticut,NA,under_5_years,pop_change_from_prev_data_year,-1205
2018,1_state,09,Connecticut,NA,5_to_9_years,pop_change_from_prev_data_year,-5530
2018,1_state,09,Connecticut,NA,10_to_14_years,pop_change_from_prev_data_year,-1696
2018,1_state,09,Connecticut,NA,15_to_19_years,pop_change_from_prev_data_year,-2595
2018,1_state,09,Connecticut,NA,20_to_24_years,pop_change_from_prev_data_year,-359
2018,1_state,09,Connecticut,NA,25_to_29_years,pop_change_from_prev_data_year,-471
2018,1_state,09,Connecticut,NA,30_to_34_years,pop_change_from_prev_data_year,1080
2018,1_state,09,Connecticut,NA,35_to_39_years,pop_change_from_prev_data_year,1762
2018,1_state,09,Connecticut,NA,40_to_44_years,pop_change_from_prev_data_year,-8140
2018,1_state,09,Connecticut,NA,45_to_49_years,pop_change_from_prev_data_year,-7511
2018,1_state,09,Connecticut,NA,50_to_54_years,pop_change_from_prev_data_year,-5962
2018,1_state,09,Connecticut,NA,55_to_59_years,pop_change_from_prev_data_year,-331
2018,1_state,09,Connecticut,NA,60_to_64_years,pop_change_from_prev_data_year,6161
2018,1_state,09,Connecticut,NA,65_to_69_years,pop_change_from_prev_data_year,2506
2018,1_state,09,Connecticut,NA,70_to_74_years,pop_change_from_prev_data_year,6393
2018,1_state,09,Connecticut,NA,75_to_79_years,pop_change_from_prev_data_year,4313
2018,1_state,09,Connecticut,NA,80_to_84_years,pop_change_from_prev_data_year,-467
2018,1_state,09,Connecticut,NA,85_years_and_over,pop_change_from_prev_data_year,-922
1990,2_counties,09001,Fairfield County,NA,total_pop,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,under_5_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,5_to_9_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,10_to_14_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,15_to_19_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,20_to_24_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,25_to_29_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,30_to_34_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,35_to_39_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,40_to_44_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,45_to_49_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,50_to_54_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,55_to_59_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,60_to_64_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,65_to_69_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,70_to_74_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,75_to_79_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,80_to_84_years,pop_change_from_prev_data_year,0
1990,2_counties,09001,Fairfield County,NA,85_years_and_over,pop_change_from_prev_data_year,0
2000,2_counties,09001,Fairfield County,NA,total_pop,pop_change_from_prev_data_year,54922
2000,2_counties,09001,Fairfield County,NA,under_5_years,pop_change_from_prev_data_year,7048
2000,2_counties,09001,Fairfield County,NA,5_to_9_years,pop_change_from_prev_data_year,16422
2000,2_counties,09001,Fairfield County,NA,10_to_14_years,pop_change_from_prev_data_year,13394
2000,2_counties,09001,Fairfield County,NA,15_to_19_years,pop_change_from_prev_data_year,10474
2000,2_counties,09001,Fairfield County,NA,20_to_24_years,pop_change_from_prev_data_year,-25752
2000,2_counties,09001,Fairfield County,NA,25_to_29_years,pop_change_from_prev_data_year,-17683
2000,2_counties,09001,Fairfield County,NA,30_to_34_years,pop_change_from_prev_data_year,-5678
2000,2_counties,09001,Fairfield County,NA,35_to_39_years,pop_change_from_prev_data_year,12227
2000,2_counties,09001,Fairfield County,NA,40_to_44_years,pop_change_from_prev_data_year,12066
2000,2_counties,09001,Fairfield County,NA,45_to_49_years,pop_change_from_prev_data_year,9810
2000,2_counties,09001,Fairfield County,NA,50_to_54_years,pop_change_from_prev_data_year,14771
2000,2_counties,09001,Fairfield County,NA,55_to_59_years,pop_change_from_prev_data_year,5360
2000,2_counties,09001,Fairfield County,NA,60_to_64_years,pop_change_from_prev_data_year,-4632
2000,2_counties,09001,Fairfield County,NA,65_to_69_years,pop_change_from_prev_data_year,-4501
2000,2_counties,09001,Fairfield County,NA,70_to_74_years,pop_change_from_prev_data_year,471
2000,2_counties,09001,Fairfield County,NA,75_to_79_years,pop_change_from_prev_data_year,2958
2000,2_counties,09001,Fairfield County,NA,80_to_84_years,pop_change_from_prev_data_year,4191
2000,2_counties,09001,Fairfield County,NA,85_years_and_over,pop_change_from_prev_data_year,3976
2001,2_counties,09001,Fairfield County,NA,total_pop,pop_change_from_prev_data_year,6496
2001,2_counties,09001,Fairfield County,NA,under_5_years,pop_change_from_prev_data_year,-1064
2001,2_counties,09001,Fairfield County,NA,5_to_9_years,pop_change_from_prev_data_year,-488
2001,2_counties,09001,Fairfield County,NA,10_to_14_years,pop_change_from_prev_data_year,2430
2001,2_counties,09001,Fairfield County,NA,15_to_19_years,pop_change_from_prev_data_year,2538
2001,2_counties,09001,Fairfield County,NA,20_to_24_years,pop_change_from_prev_data_year,-368
2001,2_counties,09001,Fairfield County,NA,25_to_29_years,pop_change_from_prev_data_year,-2630
2001,2_counties,09001,Fairfield County,NA,30_to_34_years,pop_change_from_prev_data_year,-1369
2001,2_counties,09001,Fairfield County,NA,35_to_39_years,pop_change_from_prev_data_year,-1269
2001,2_counties,09001,Fairfield County,NA,40_to_44_years,pop_change_from_prev_data_year,1645
2001,2_counties,09001,Fairfield County,NA,45_to_49_years,pop_change_from_prev_data_year,2426
2001,2_counties,09001,Fairfield County,NA,50_to_54_years,pop_change_from_prev_data_year,2157
2001,2_counties,09001,Fairfield County,NA,55_to_59_years,pop_change_from_prev_data_year,1294
2001,2_counties,09001,Fairfield County,NA,60_to_64_years,pop_change_from_prev_data_year,665
2001,2_counties,09001,Fairfield County,NA,65_to_69_years,pop_change_from_prev_data_year,-642
2001,2_counties,09001,Fairfield County,NA,70_to_74_years,pop_change_from_prev_data_year,11
2001,2_counties,09001,Fairfield County,NA,75_to_79_years,pop_change_from_prev_data_year,11
2001,2_counties,09001,Fairfield County,NA,80_to_84_years,pop_change_from_prev_data_year,646
2001,2_counties,09001,Fairfield County,NA,85_years_and_over,pop_change_from_prev_data_year,503
2002,2_counties,09001,Fairfield County,NA,total_pop,pop_change_from_prev_data_year,3837
2002,2_counties,09001,Fairfield County,NA,under_5_years,pop_change_from_prev_data_year,-1147
2002,2_counties,09001,Fairfield County,NA,5_to_9_years,pop_change_from_prev_data_year,-433
2002,2_counties,09001,Fairfield County,NA,10_to_14_years,pop_change_from_prev_data_year,1805
2002,2_counties,09001,Fairfield County,NA,15_to_19_years,pop_change_from_prev_data_year,1740
2002,2_counties,09001,Fairfield County,NA,20_to_24_years,pop_change_from_prev_data_year,276
2002,2_counties,09001,Fairfield County,NA,25_to_29_years,pop_change_from_prev_data_year,-666
2002,2_counties,09001,Fairfield County,NA,30_to_34_years,pop_change_from_prev_data_year,-1709
2002,2_counties,09001,Fairfield County,NA,35_to_39_years,pop_change_from_prev_data_year,-1734
2002,2_counties,09001,Fairfield County,NA,40_to_44_years,pop_change_from_prev_data_year,867
2002,2_counties,09001,Fairfield County,NA,45_to_49_years,pop_change_from_prev_data_year,2044
2002,2_counties,09001,Fairfield County,NA,50_to_54_years,pop_change_from_prev_data_year,-1433
2002,2_counties,09001,Fairfield County,NA,55_to_59_years,pop_change_from_prev_data_year,3240
2002,2_counties,09001,Fairfield County,NA,60_to_64_years,pop_change_from_prev_data_year,1088
2002,2_counties,09001,Fairfield County,NA,65_to_69_years,pop_change_from_prev_data_year,-458
2002,2_counties,09001,Fairfield County,NA,70_to_74_years,pop_change_from_prev_data_year,-616
2002,2_counties,09001,Fairfield County,NA,75_to_79_years,pop_change_from_prev_data_year,85
2002,2_counties,09001,Fairfield County,NA,80_to_84_years,pop_change_from_prev_data_year,321
2002,2_counties,09001,Fairfield County,NA,85_years_and_over,pop_change_from_prev_data_year,567
2003,2_counties,09001,Fairfield County,NA,total_pop,pop_change_from_prev_data_year,3442
2003,2_counties,09001,Fairfield County,NA,under_5_years,pop_change_from_prev_data_year,-186
2003,2_counties,09001,Fairfield County,NA,5_to_9_years,pop_change_from_prev_data_year,-659
2003,2_counties,09001,Fairfield County,NA,10_to_14_years,pop_change_from_prev_data_year,1310
2003,2_counties,09001,Fairfield County,NA,15_to_19_years,pop_change_from_prev_data_year,946
2003,2_counties,09001,Fairfield County,NA,20_to_24_years,pop_change_from_prev_data_year,899
2003,2_counties,09001,Fairfield County,NA,25_to_29_years,pop_change_from_prev_data_year,-422
2003,2_counties,09001,Fairfield County,NA,30_to_34_years,pop_change_from_prev_data_year,-1976
2003,2_counties,09001,Fairfield County,NA,35_to_39_years,pop_change_from_prev_data_year,-1747
2003,2_counties,09001,Fairfield County,NA,40_to_44_years,pop_change_from_prev_data_year,6
2003,2_counties,09001,Fairfield County,NA,45_to_49_years,pop_change_from_prev_data_year,2161
2003,2_counties,09001,Fairfield County,NA,50_to_54_years,pop_change_from_prev_data_year,193
2003,2_counties,09001,Fairfield County,NA,55_to_59_years,pop_change_from_prev_data_year,734
2003,2_counties,09001,Fairfield County,NA,60_to_64_years,pop_change_from_prev_data_year,2083
2003,2_counties,09001,Fairfield County,NA,65_to_69_years,pop_change_from_prev_data_year,116
2003,2_counties,09001,Fairfield County,NA,70_to_74_years,pop_change_from_prev_data_year,-729
2003,2_counties,09001,Fairfield County,NA,75_to_79_years,pop_change_from_prev_data_year,106
2003,2_counties,09001,Fairfield County,NA,80_to_84_years,pop_change_from_prev_data_year,125
2003,2_counties,09001,Fairfield County,NA,85_years_and_over,pop_change_from_prev_data_year,482
2004,2_counties,09001,Fairfield County,NA,total_pop,pop_change_from_prev_data_year,1130
2004,2_counties,09001,Fairfield County,NA,under_5_years,pop_change_from_prev_data_year,-700
2004,2_counties,09001,Fairfield County,NA,5_to_9_years,pop_change_from_prev_data_year,-537
2004,2_counties,09001,Fairfield County,NA,10_to_14_years,pop_change_from_prev_data_year,482
2004,2_counties,09001,Fairfield County,NA,15_to_19_years,pop_change_from_prev_data_year,1445
2004,2_counties,09001,Fairfield County,NA,20_to_24_years,pop_change_from_prev_data_year,946
2004,2_counties,09001,Fairfield County,NA,25_to_29_years,pop_change_from_prev_data_year,-479
2004,2_counties,09001,Fairfield County,NA,30_to_34_years,pop_change_from_prev_data_year,-2504
2004,2_counties,09001,Fairfield County,NA,35_to_39_years,pop_change_from_prev_data_year,-2820
2004,2_counties,09001,Fairfield County,NA,40_to_44_years,pop_change_from_prev_data_year,550
2004,2_counties,09001,Fairfield County,NA,45_to_49_years,pop_change_from_prev_data_year,1511
2004,2_counties,09001,Fairfield County,NA,50_to_54_years,pop_change_from_prev_data_year,1122
2004,2_counties,09001,Fairfield County,NA,55_to_59_years,pop_change_from_prev_data_year,1041
2004,2_counties,09001,Fairfield County,NA,60_to_64_years,pop_change_from_prev_data_year,1186
2004,2_counties,09001,Fairfield County,NA,65_to_69_years,pop_change_from_prev_data_year,178
2004,2_counties,09001,Fairfield County,NA,70_to_74_years,pop_change_from_prev_data_year,-604
2004,2_counties,09001,Fairfield County,NA,75_to_79_years,pop_change_from_prev_data_year,-197
2004,2_counties,09001,Fairfield County,NA,80_to_84_years,pop_change_from_prev_data_year,234
2004,2_counties,09001,Fairfield County,NA,85_years_and_over,pop_change_from_prev_data_year,276
2005,2_counties,09001,Fairfield County,NA,total_pop,pop_change_from_prev_data_year,181
2005,2_counties,09001,Fairfield County,NA,under_5_years,pop_change_from_prev_data_year,-1079
2005,2_counties,09001,Fairfield County,NA,5_to_9_years,pop_change_from_prev_data_year,-884
2005,2_counties,09001,Fairfield County,NA,10_to_14_years,pop_change_from_prev_data_year,-859
2005,2_counties,09001,Fairfield County,NA,15_to_19_years,pop_change_from_prev_data_year,2159
2005,2_counties,09001,Fairfield County,NA,20_to_24_years,pop_change_from_prev_data_year,1423
2005,2_counties,09001,Fairfield County,NA,25_to_29_years,pop_change_from_prev_data_year,-386
2005,2_counties,09001,Fairfield County,NA,30_to_34_years,pop_change_from_prev_data_year,-2806
2005,2_counties,09001,Fairfield County,NA,35_to_39_years,pop_change_from_prev_data_year,-1589
2005,2_counties,09001,Fairfield County,NA,40_to_44_years,pop_change_from_prev_data_year,-843
2005,2_counties,09001,Fairfield County,NA,45_to_49_years,pop_change_from_prev_data_year,1225
2005,2_counties,09001,Fairfield County,NA,50_to_54_years,pop_change_from_prev_data_year,1804
2005,2_counties,09001,Fairfield County,NA,55_to_59_years,pop_change_from_prev_data_year,1238
2005,2_counties,09001,Fairfield County,NA,60_to_64_years,pop_change_from_prev_data_year,652
2005,2_counties,09001,Fairfield County,NA,65_to_69_years,pop_change_from_prev_data_year,21
2005,2_counties,09001,Fairfield County,NA,70_to_74_years,pop_change_from_prev_data_year,-540
2005,2_counties,09001,Fairfield County,NA,75_to_79_years,pop_change_from_prev_data_year,-336
2005,2_counties,09001,Fairfield County,NA,80_to_84_years,pop_change_from_prev_data_year,412
2005,2_counties,09001,Fairfield County,NA,85_years_and_over,pop_change_from_prev_data_year,569
2006,2_counties,09001,Fairfield County,NA,total_pop,pop_change_from_prev_data_year,-1399
2006,2_counties,09001,Fairfield County,NA,under_5_years,pop_change_from_prev_data_year,-1035
2006,2_counties,09001,Fairfield County,NA,5_to_9_years,pop_change_from_prev_data_year,-1065
2006,2_counties,09001,Fairfield County,NA,10_to_14_years,pop_change_from_prev_data_year,-278
2006,2_counties,09001,Fairfield County,NA,15_to_19_years,pop_change_from_prev_data_year,1115
2006,2_counties,09001,Fairfield County,NA,20_to_24_years,pop_change_from_prev_data_year,1107
2006,2_counties,09001,Fairfield County,NA,25_to_29_years,pop_change_from_prev_data_year,37
2006,2_counties,09001,Fairfield County,NA,30_to_34_years,pop_change_from_prev_data_year,-2425
2006,2_counties,09001,Fairfield County,NA,35_to_39_years,pop_change_from_prev_data_year,-1746
2006,2_counties,09001,Fairfield County,NA,40_to_44_years,pop_change_from_prev_data_year,-1285
2006,2_counties,09001,Fairfield County,NA,45_to_49_years,pop_change_from_prev_data_year,1067
2006,2_counties,09001,Fairfield County,NA,50_to_54_years,pop_change_from_prev_data_year,1757
2006,2_counties,09001,Fairfield County,NA,55_to_59_years,pop_change_from_prev_data_year,1244
2006,2_counties,09001,Fairfield County,NA,60_to_64_years,pop_change_from_prev_data_year,821
2006,2_counties,09001,Fairfield County,NA,65_to_69_years,pop_change_from_prev_data_year,59
2006,2_counties,09001,Fairfield County,NA,70_to_74_years,pop_change_from_prev_data_year,-749
2006,2_counties,09001,Fairfield County,NA,75_to_79_years,pop_change_from_prev_data_year,-255
