SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE,WA_MALE,WA_FEMALE,BA_MALE,BA_FEMALE,IA_MALE,IA_FEMALE,AA_MALE,AA_FEMALE,NA_MALE,NA_FEMALE,TOM_MALE,TOM_FEMALE,NH_MALE,NH_FEMALE,NHWA_MALE,NHWA_FEMALE,NHBA_MALE,NHBA_FEMALE,NHIA_MALE,NHIA_FEMALE,NHAA_MALE,NHAA_FEMALE,NHNA_MALE,NHNA_FEMALE,NHTOM_MALE,NHTOM_FEMALE,H_MALE,H_FEMALE,HWA_MALE,HWA_FEMALE,HBA_MALE,HBA_FEMALE,HIA_MALE,HIA_FEMALE,HAA_MALE,HAA_FEMALE,HNA_MALE,HNA_FEMALE,HTOM_MALE,HTOM_FEMALE
050,09,009,Connecticut,New Haven County,9,4,63273,32187,31086,24363,23706,5960,5402,126,181,944,925,25,43,769,829,26181,25526,19435,19120,5182,4763,57,84,909,894,8,11,590,654,6006,5560,4928,4586,778,639,69,97,35,31,17,32,179,175
050,09,009,Connecticut,New Haven County,9,5,56270,28048,28222,21781,21581,4326,4494,156,137,1169,1282,39,30,577,698,22922,23504,17512,17725,3729,3929,62,55,1138,1246,16,8,465,541,5126,4718,4269,3856,597,565,94,82,31,36,23,22,112,157
050,09,009,Connecticut,New Haven County,9,6,53297,26159,27138,20383,20154,3710,4574,157,143,1404,1693,43,28,462,546,20815,21883,15825,15838,3181,3910,64,63,1380,1657,17,12,348,403,5344,5255,4558,4316,529,664,93,80,24,36,26,16,114,143
050,09,009,Connecticut,New Haven County,9,7,51034,24952,26082,19461,19647,3300,4026,124,129,1614,1787,40,30,413,463,20107,21043,15324,15480,2858,3440,51,44,1591,1736,22,11,261,332,4845,5039,4137,4167,442,586,73,85,23,51,18,19,152,131
050,09,009,Connecticut,New Haven County,9,8,59242,28690,30552,22899,23482,3730,4861,133,126,1512,1583,33,33,383,467,24179,25850,18999,19506,3361,4378,57,52,1491,1570,13,4,258,340,4511,4702,3900,3976,369,483,76,74,21,13,20,29,125,127
050,09,009,Connecticut,New Haven County,9,9,64814,31552,33262,25845,26693,4038,4841,113,141,1200,1215,32,25,324,347,27692,29181,22493,23192,3709,4452,46,75,1179,1194,16,11,249,257,3860,4081,3352,3501,329,389,67,66,21,21,16,14,75,90
050,09,009,Connecticut,New Haven County,9,10,68063,33345,34718,28283,29183,3679,4114,144,113,954,958,15,25,270,325,30148,31282,25499,26233,3417,3796,87,65,941,930,6,9,198,249,3197,3436,2784,2950,262,318,57,48,13,28,9,16,72,76
050,09,009,Connecticut,New Haven County,9,11,61672,29797,31875,25897,27353,2784,3416,82,114,754,709,24,18,256,265,27433,29235,23846,25079,2577,3174,45,75,743,702,12,8,210,197,2364,2640,2051,2274,207,242,37,39,11,7,12,10,46,68
050,09,009,Connecticut,New Haven County,9,12,53334,25491,27843,22514,24045,2203,2945,63,72,515,581,17,7,179,193,23762,26042,20992,22451,2072,2824,38,42,509,569,10,3,141,153,1729,1801,1522,1594,131,121,25,30,6,12,7,4,38,40
050,09,009,Connecticut,New Haven County,9,13,43797,20676,23121,18448,20327,1685,2144,52,40,363,421,13,15,115,174,19494,21669,17410,19035,1598,2045,33,23,354,411,5,11,94,144,1182,1452,1038,1292,87,99,19,17,9,10,8,4,21,30
050,09,009,Connecticut,New Haven County,9,14,30321,13892,16429,12221,14240,1266,1748,29,43,296,306,2,3,78,89,13175,15482,11579,13425,1218,1654,21,32,293,299,0,1,64,71,717,947,642,815,48,94,8,11,3,7,2,2,14,18
050,09,009,Connecticut,New Haven County,9,15,24511,10795,13716,9632,12175,869,1236,25,24,206,199,2,1,61,81,10292,13059,9201,11575,816,1212,21,9,202,195,0,0,52,68,503,657,431,600,53,24,4,15,4,4,2,1,9,13
050,09,009,Connecticut,New Haven County,9,16,23229,9729,13500,8982,12340,592,964,11,21,102,108,3,1,39,66,9395,13034,8679,11923,576,928,7,20,101,106,1,0,31,57,334,466,303,417,16,36,4,1,1,2,2,1,8,9
050,09,009,Connecticut,New Haven County,9,17,20261,7601,12660,7146,11821,364,695,15,18,54,73,1,2,21,51,7425,12385,6988,11577,354,672,9,16,54,73,1,0,19,47,176,275,158,244,10,23,6,2,0,0,0,2,2,4
050,09,009,Connecticut,New Haven County,9,18,20801,6375,14426,6132,13761,185,555,6,12,32,42,2,2,18,54,6259,14178,6025,13545,180,534,6,9,32,41,2,2,14,47,116,248,107,216,5,21,0,3,0,1,0,0,4,7
050,09,009,Connecticut,New Haven County,9,99,853598,410928,442670,334427,358207,53225,59619,1630,1700,14165,14993,391,340,7090,7811,353377,384719,285953,309816,47203,53283,773,804,13885,14654,161,115,5402,6047,57551,57951,48474,48391,6022,6336,857,896,280,339,230,225,1688,1764
050,09,009,Connecticut,New Haven County,10,0,9762,5041,4721,3540,3295,945,838,26,20,220,262,5,1,305,305,3654,3461,2391,2254,808,719,15,13,216,253,1,0,223,222,1387,1260,1149,1041,137,119,11,7,4,9,4,1,82,83
050,09,009,Connecticut,New Haven County,10,1,39368,20122,19246,14623,13848,3456,3298,99,116,937,937,15,20,992,1027,15174,14519,10596,10061,2908,2711,42,51,919,912,3,7,706,777,4948,4727,4027,3787,548,587,57,65,18,25,12,13,286,250
050,09,009,Connecticut,New Haven County,10,2,52192,26645,25547,19614,18701,4732,4467,126,106,1056,1160,34,40,1083,1073,20707,19887,14783,14048,3994,3810,56,25,1011,1116,14,15,849,873,5938,5660,4831,4653,738,657,70,81,45,44,20,25,234,200
050,09,009,Connecticut,New Haven County,10,3,57108,29069,28039,21755,21087,5254,4953,134,158,946,885,41,30,939,926,23281,22374,17028,16484,4542,4244,44,53,922,861,16,11,729,721,5788,5665,4727,4603,712,709,90,105,24,24,25,19,210,205
050,09,009,Connecticut,New Haven County,10,4,63308,32262,31046,24148,23565,6150,5479,136,159,955,940,30,40,843,863,25967,25225,19057,18766,5281,4779,57,80,909,914,8,10,655,676,6295,5821,5091,4799,869,700,79,79,46,26,22,30,188,187
050,09,009,Connecticut,New Haven County,10,5,57063,28394,28669,21971,21657,4439,4807,140,136,1170,1265,36,29,638,775,23104,23740,17588,17682,3827,4179,43,55,1136,1219,10,8,500,597,5290,4929,4383,3975,612,628,97,81,34,46,26,21,138,178
050,09,009,Connecticut,New Haven County,10,6,54902,26830,28072,20975,21040,3785,4500,174,142,1390,1743,43,41,463,606,21251,22640,16241,16555,3237,3845,69,59,1358,1710,25,19,321,452,5579,5432,4734,4485,548,655,105,83,32,33,18,22,142,154
050,09,009,Connecticut,New Haven County,10,7,50993,25104,25889,19524,19333,3373,4179,122,130,1584,1688,36,34,465,525,20015,20670,15196,15075,2897,3527,55,39,1549,1647,21,12,297,370,5089,5219,4328,4258,476,652,67,91,35,41,15,22,168,155
050,09,009,Connecticut,New Haven County,10,8,57112,27523,29589,21730,22607,3707,4748,125,123,1527,1617,39,27,395,467,22904,24759,17769,18552,3301,4224,43,46,1505,1606,14,5,272,326,4619,4830,3961,4055,406,524,82,77,22,11,25,22,123,141
050,09,009,Connecticut,New Haven County,10,9,63484,31030,32454,25244,25779,4066,4892,134,144,1218,1262,35,30,333,347,26969,28256,21715,22200,3743,4478,53,65,1194,1242,15,12,249,259,4061,4198,3529,3579,323,414,81,79,24,20,20,18,84,88
050,09,009,Connecticut,New Haven County,10,10,67363,32710,34653,27552,28803,3704,4379,162,105,996,987,19,36,277,343,29295,30931,24596,25620,3419,4020,96,63,979,960,8,16,197,252,3415,3722,2956,3183,285,359,66,42,17,27,11,20,80,91
050,09,009,Connecticut,New Haven County,10,11,63645,30916,32729,26707,27881,3046,3641,90,116,785,793,22,14,266,284,28376,29895,24522,25434,2815,3400,47,76,771,776,10,5,211,204,2540,2834,2185,2447,231,241,43,40,14,17,12,9,55,80
050,09,009,Connecticut,New Haven County,10,12,53965,25858,28107,22785,24282,2264,2919,60,74,553,609,17,4,179,219,24068,26133,21228,22541,2107,2776,36,45,550,598,10,1,137,172,1790,1974,1557,1741,157,143,24,29,3,11,7,3,42,47
050,09,009,Connecticut,New Haven County,10,13,45103,21191,23912,18831,20935,1771,2308,45,53,404,436,10,16,130,164,19860,22351,17670,19564,1671,2193,25,27,391,425,2,11,101,131,1331,1561,1161,1371,100,115,20,26,13,11,8,5,29,33
050,09,009,Connecticut,New Haven County,10,14,32935,15204,17731,13439,15438,1317,1767,37,54,329,354,2,3,80,115,14424,16733,12746,14577,1262,1677,27,35,325,350,0,1,64,93,780,998,693,861,55,90,10,19,4,4,2,2,16,22
050,09,009,Connecticut,New Haven County,10,15,24584,10899,13685,9744,12050,872,1335,17,22,200,202,3,1,63,75,10348,12973,9262,11403,823,1300,12,11,196,197,0,0,55,62,551,712,482,647,49,35,5,11,4,5,3,1,8,13
050,09,009,Connecticut,New Haven County,10,16,22512,9398,13114,8651,11927,574,969,11,24,120,127,3,1,39,66,9060,12626,8340,11492,561,933,8,21,119,124,1,0,31,56,338,488,311,435,13,36,3,3,1,3,2,1,8,10
050,09,009,Connecticut,New Haven County,10,17,20003,7552,12451,7121,11582,349,703,12,22,46,88,1,2,23,54,7354,12146,6941,11311,339,680,6,18,46,88,1,0,21,49,198,305,180,271,10,23,6,4,0,0,0,2,2,5
050,09,009,Connecticut,New Haven County,10,18,21220,6532,14688,6265,13975,208,591,7,14,35,51,1,2,16,55,6405,14445,6148,13765,201,572,7,9,35,50,1,2,13,47,127,243,117,210,7,19,0,5,0,1,0,0,3,8
050,09,009,Connecticut,New Haven County,10,99,856622,412280,444342,334219,357785,54012,60773,1657,1718,14471,15406,392,371,7529,8289,352216,383764,283817,307384,47736,54067,741,791,14131,15048,160,135,5631,6339,60064,60578,50402,50401,6276,6706,916,927,340,358,232,236,1898,1950
050,09,009,Connecticut,New Haven County,11,0,9369,4808,4561,3386,3127,915,858,30,31,204,246,7,4,266,295,3466,3279,2320,2152,744,671,7,9,197,237,1,0,197,210,1342,1282,1066,975,171,187,23,22,7,9,6,4,69,85
050,09,009,Connecticut,New Haven County,11,1,39428,20161,19267,14362,13666,3610,3463,128,85,948,937,16,17,1097,1099,14839,14217,10124,9656,2971,2801,42,33,920,899,3,6,779,822,5322,5050,4238,4010,639,662,86,52,28,38,13,11,318,277
050,09,009,Connecticut,New Haven County,11,2,51807,26397,25410,19326,18486,4689,4490,143,111,1097,1179,25,33,1117,1111,20245,19519,14379,13775,3894,3702,47,23,1058,1137,6,6,861,876,6152,5891,4947,4711,795,788,96,88,39,42,19,27,256,235
050,09,009,Connecticut,New Haven County,11,3,56768,29004,27764,21576,20700,5296,4907,151,158,949,929,49,24,983,1046,22960,21848,16723,15909,4478,4160,49,48,924,903,18,6,768,822,6044,5916,4853,4791,818,747,102,110,25,26,31,18,215,224
050,09,009,Connecticut,New Haven County,11,4,62925,31956,30969,23773,23349,6134,5481,139,169,1014,1002,27,39,869,929,25479,24930,18554,18448,5229,4714,59,68,969,964,8,8,660,728,6477,6039,5219,4901,905,767,80,101,45,38,19,31,209,201
050,09,009,Connecticut,New Haven County,11,5,58612,29056,29556,22305,22260,4613,5004,150,146,1249,1326,42,31,697,789,23549,24271,17748,18067,3980,4271,59,45,1209,1284,13,6,540,598,5507,5285,4557,4193,633,733,91,101,40,42,29,25,157,191
050,09,009,Connecticut,New Haven County,11,6,55189,27298,27891,21316,20961,3809,4394,171,146,1449,1713,37,36,516,641,21754,22431,16647,16487,3276,3726,53,52,1414,1679,15,14,349,473,5544,5460,4669,4474,533,668,118,94,35,34,22,22,167,168
050,09,009,Connecticut,New Haven County,11,7,51886,25235,26651,19655,19775,3432,4395,127,150,1481,1742,28,29,512,560,19869,21190,15088,15304,2928,3735,56,50,1453,1695,13,13,331,393,5366,5461,4567,4471,504,660,71,100,28,47,15,16,181,167
050,09,009,Connecticut,New Haven County,11,8,54763,26434,28329,20691,21418,3657,4579,136,132,1506,1684,40,34,404,482,21743,23384,16714,17309,3227,4005,44,51,1478,1674,17,2,263,343,4691,4945,3977,4109,430,574,92,81,28,10,23,32,141,139
050,09,009,Connecticut,New Haven County,11,9,61849,29974,31875,24291,25111,3947,4883,127,155,1241,1323,38,22,330,381,25740,27389,20592,21316,3622,4426,48,64,1216,1300,15,11,247,272,4234,4486,3699,3795,325,457,79,91,25,23,23,11,83,109
050,09,009,Connecticut,New Haven County,11,10,67072,32686,34386,27205,28260,3918,4584,164,121,1068,1034,22,27,309,360,29075,30454,24093,24916,3610,4193,94,58,1052,1008,7,11,219,268,3611,3932,3112,3344,308,391,70,63,16,26,15,16,90,92
050,09,009,Connecticut,New Haven County,11,11,65169,31578,33591,27149,28505,3234,3801,92,116,817,827,22,19,264,323,28888,30540,24822,25895,2994,3526,45,71,801,805,9,7,217,236,2690,3051,2327,2610,240,275,47,45,16,22,13,12,47,87
050,09,009,Connecticut,New Haven County,11,12,55301,26565,28736,23314,24816,2375,2957,75,88,593,647,14,5,194,223,24683,26648,21693,22994,2205,2794,39,52,588,633,10,3,148,172,1882,2088,1621,1822,170,163,36,36,5,14,4,2,46,51
050,09,009,Connecticut,New Haven County,11,13,47080,22111,24969,19634,21766,1845,2482,56,59,413,472,19,14,144,176,20691,23314,18391,20305,1736,2365,40,33,404,460,5,9,115,142,1420,1655,1243,1461,109,117,16,26,9,12,14,5,29,34
050,09,009,Connecticut,New Haven County,11,14,34645,16032,18613,14241,16235,1355,1822,31,51,323,383,2,2,80,120,15177,17515,13470,15275,1301,1731,22,34,318,378,0,0,66,97,855,1098,771,960,54,91,9,17,5,5,2,2,14,23
050,09,009,Connecticut,New Haven County,11,15,24827,11103,13724,9889,12060,905,1352,23,27,222,198,3,1,61,86,10485,12979,9345,11400,853,1302,17,13,218,192,0,0,52,72,618,745,544,660,52,50,6,14,4,6,3,1,9,14
050,09,009,Connecticut,New Haven County,11,16,21925,9154,12771,8413,11548,568,993,13,20,117,141,3,1,40,68,8803,12256,8093,11085,553,958,9,16,116,138,1,0,31,59,351,515,320,463,15,35,4,4,1,3,2,1,9,9
050,09,009,Connecticut,New Haven County,11,17,19672,7521,12151,7068,11280,365,711,13,19,51,87,1,2,23,52,7306,11816,6873,10983,354,684,7,15,51,87,1,0,20,47,215,335,195,297,11,27,6,4,0,0,0,2,3,5
050,09,009,Connecticut,New Haven County,11,18,21738,6764,14974,6468,14214,236,635,6,15,36,54,1,2,17,54,6629,14696,6345,13974,227,613,6,9,36,52,1,2,14,46,135,278,123,240,9,22,0,6,0,2,0,0,3,8
050,09,009,Connecticut,New Haven County,11,99,860025,413837,446188,334062,357537,54903,61791,1775,1799,14778,15924,396,342,7923,8795,351381,382676,282014,305250,48182,54377,743,744,14422,15525,143,104,5877,6676,62456,63512,52048,52287,6721,7414,1032,1055,356,399,253,238,2046,2119
050,09,009,Connecticut,New Haven County,12,0,9220,4729,4491,3306,3093,905,832,30,28,202,243,9,4,277,291,3401,3239,2292,2138,706,649,6,7,190,231,1,0,206,214,1328,1252,1014,955,199,183,24,21,12,12,8,4,71,77
050,09,009,Connecticut,New Haven County,12,1,39443,20201,19242,14191,13468,3770,3578,135,116,942,928,15,17,1148,1135,14671,14006,9906,9447,2999,2792,41,29,908,891,3,6,814,841,5530,5236,4285,4021,771,786,94,87,34,37,12,11,334,294
050,09,009,Connecticut,New Haven County,12,2,51759,26254,25505,19140,18426,4635,4507,149,142,1145,1240,29,38,1156,1152,19924,19349,14081,13564,3803,3659,50,25,1104,1197,8,11,878,893,6330,6156,5059,4862,832,848,99,117,41,43,21,27,278,259
050,09,009,Connecticut,New Haven County,12,3,56357,28831,27526,21265,20424,5294,4867,165,172,999,974,49,27,1059,1062,22615,21486,16323,15559,4439,4082,51,56,969,947,15,9,818,833,6216,6040,4942,4865,855,785,114,116,30,27,34,18,241,229
050,09,009,Connecticut,New Haven County,12,4,62248,31589,30659,23438,22965,6029,5445,162,179,1019,1024,32,48,909,998,25053,24483,18214,18015,5101,4633,61,63,978,988,8,9,691,775,6536,6176,5224,4950,928,812,101,116,41,36,24,39,218,223
050,09,009,Connecticut,New Haven County,12,5,59639,29563,30076,22588,22479,4796,5185,160,152,1255,1358,46,31,718,871,23895,24596,17947,18176,4113,4406,57,42,1211,1310,15,7,552,655,5668,5480,4641,4303,683,779,103,110,44,48,31,24,166,216
050,09,009,Connecticut,New Haven County,12,6,55980,27602,28378,21670,21463,3761,4429,159,159,1423,1652,34,38,555,637,22008,22754,16939,16879,3225,3737,51,59,1394,1617,15,13,384,449,5594,5624,4731,4584,536,692,108,100,29,35,19,25,171,188
050,09,009,Connecticut,New Haven County,12,7,51911,25310,26601,19699,19610,3497,4462,149,160,1441,1751,32,37,492,581,19800,21091,15033,15131,2979,3769,49,56,1416,1702,11,14,312,419,5510,5510,4666,4479,518,693,100,104,25,49,21,23,180,162
050,09,009,Connecticut,New Haven County,12,8,52865,25593,27272,19904,20543,3602,4399,143,130,1497,1688,38,31,409,481,20829,22239,15863,16368,3173,3823,39,39,1470,1673,13,5,271,331,4764,5033,4041,4175,429,576,104,91,27,15,25,26,138,150
050,09,009,Connecticut,New Haven County,12,9,61142,29678,31464,23908,24630,3971,4861,131,154,1285,1389,35,27,348,403,25325,26851,20127,20748,3624,4367,47,63,1259,1364,14,10,254,299,4353,4613,3781,3882,347,494,84,91,26,25,21,17,94,104
050,09,009,Connecticut,New Haven County,12,10,66525,32367,34158,26866,27891,3911,4654,166,130,1086,1083,24,35,314,365,28628,30137,23642,24487,3601,4249,86,60,1067,1061,8,12,224,268,3739,4021,3224,3404,310,405,80,70,19,22,16,23,90,97
050,09,009,Connecticut,New Haven County,12,11,66098,32054,34044,27391,28786,3384,3955,108,125,860,851,24,20,287,307,29181,30796,24931,25989,3116,3664,55,74,844,836,10,6,225,227,2873,3248,2460,2797,268,291,53,51,16,15,14,14,62,80
050,09,009,Connecticut,New Haven County,12,12,56439,27088,29351,23697,25360,2466,2995,81,93,621,670,16,7,207,226,25112,27129,21996,23417,2288,2824,42,56,616,656,11,3,159,173,1976,2222,1701,1943,178,171,39,37,5,14,5,4,48,53
050,09,009,Connecticut,New Haven County,12,13,48879,22994,25885,20369,22485,1960,2581,52,68,447,530,14,15,152,206,21504,24117,19074,20953,1841,2444,29,33,437,515,4,10,119,162,1490,1768,1295,1532,119,137,23,35,10,15,10,5,33,44
050,09,009,Connecticut,New Haven County,12,14,35620,16555,19065,14708,16655,1385,1845,42,50,332,396,3,2,85,117,15625,17930,13875,15663,1326,1753,29,32,326,390,1,0,68,92,930,1135,833,992,59,92,13,18,6,6,2,2,17,25
050,09,009,Connecticut,New Haven County,12,15,25114,11198,13916,9946,12127,926,1458,21,26,232,213,3,1,70,91,10559,13132,9395,11439,862,1400,15,10,228,207,0,0,59,76,639,784,551,688,64,58,6,16,4,6,3,1,11,15
050,09,009,Connecticut,New Haven County,12,16,21730,9127,12603,8335,11332,604,1026,15,21,127,151,3,1,43,72,8740,12025,7983,10807,586,992,10,17,126,148,1,0,34,61,387,578,352,525,18,34,5,4,1,3,2,1,9,11
050,09,009,Connecticut,New Haven County,12,17,19395,7467,11928,7006,11068,371,690,13,19,52,97,1,2,24,52,7236,11585,6797,10759,359,666,6,15,52,97,1,0,21,48,231,343,209,309,12,24,7,4,0,0,0,2,3,4
050,09,009,Connecticut,New Haven County,12,18,22113,6890,15223,6576,14434,254,658,5,16,36,56,1,2,18,57,6754,14929,6455,14180,242,635,5,9,36,54,1,2,15,49,136,294,121,254,12,23,0,7,0,2,0,0,3,8
050,09,009,Connecticut,New Haven County,12,99,862477,415090,447387,334003,357239,55521,62427,1886,1940,15001,16294,408,383,8271,9104,350860,381874,280873,303719,48383,54544,729,745,14631,15884,140,117,6104,6865,64230,65513,53130,53520,7138,7883,1157,1195,370,410,268,266,2167,2239
050,09,009,Connecticut,New Haven County,13,0,9226,4733,4493,3305,3095,908,833,31,27,203,243,9,4,277,291,3401,3242,2288,2138,707,649,7,6,190,232,0,1,209,216,1332,1251,1017,957,201,184,24,21,13,11,9,3,68,75
050,09,009,Connecticut,New Haven County,13,1,39360,20158,19202,14138,13426,3780,3584,135,115,942,928,13,16,1150,1133,14629,13968,9846,9395,3010,2802,40,28,911,893,3,6,819,844,5529,5234,4292,4031,770,782,95,87,31,35,10,10,331,289
050,09,009,Connecticut,New Haven County,13,2,51795,26285,25510,19139,18420,4651,4525,150,141,1149,1246,26,35,1170,1143,19889,19297,14043,13525,3795,3654,50,25,1108,1204,9,9,884,880,6396,6213,5096,4895,856,871,100,116,41,42,17,26,286,263
050,09,009,Connecticut,New Haven County,13,3,56303,28784,27519,21236,20406,5282,4859,163,171,1004,980,44,27,1055,1076,22547,21445,16263,15511,4425,4070,50,55,977,954,14,9,818,846,6237,6074,4973,4895,857,789,113,116,27,26,30,18,237,230
050,09,009,Connecticut,New Haven County,13,4,61961,31444,30517,23323,22856,5999,5414,157,178,1021,1025,29,40,915,1004,24908,24329,18088,17893,5070,4600,58,63,981,991,7,5,704,777,6536,6188,5235,4963,929,814,99,115,40,34,22,35,211,227
050,09,009,Connecticut,New Haven County,13,5,59763,29638,30125,22624,22508,4824,5214,160,146,1257,1357,44,30,729,870,23936,24625,17949,18178,4137,4429,57,40,1215,1311,14,7,564,660,5702,5500,4675,4330,687,785,103,106,42,46,30,23,165,210
050,09,009,Connecticut,New Haven County,13,6,56024,27663,28361,21732,21463,3774,4429,155,158,1423,1645,31,33,548,633,22078,22751,16996,16881,3240,3737,48,59,1395,1612,15,10,384,452,5585,5610,4736,4582,534,692,107,99,28,33,16,23,164,181
050,09,009,Connecticut,New Haven County,13,7,52179,25446,26733,19805,19717,3531,4489,146,159,1441,1751,29,33,494,584,19918,21213,15118,15223,3010,3794,47,56,1418,1703,10,12,315,425,5528,5520,4687,4494,521,695,99,103,23,48,19,21,179,159
050,09,009,Connecticut,New Haven County,13,8,52533,25444,27089,19758,20376,3595,4380,141,128,1501,1691,38,32,411,482,20665,22045,15701,16189,3165,3805,38,39,1474,1676,11,6,276,330,4779,5044,4057,4187,430,575,103,89,27,15,27,26,135,152
050,09,009,Connecticut,New Haven County,13,9,61095,29655,31440,23870,24590,3964,4853,131,154,1296,1399,34,26,360,418,25275,26803,20063,20686,3615,4357,47,63,1272,1376,14,9,264,312,4380,4637,3807,3904,349,496,84,91,24,23,20,17,96,106
050,09,009,Connecticut,New Haven County,13,10,66267,32255,34012,26738,27741,3910,4651,162,127,1092,1087,25,33,328,373,28482,29978,23494,24320,3595,4243,84,59,1074,1066,7,12,228,278,3773,4034,3244,3421,315,408,78,68,18,21,18,21,100,95
050,09,009,Connecticut,New Haven County,13,11,66241,32136,34105,27417,28817,3405,3975,109,126,869,855,25,20,311,312,29205,30815,24925,25988,3131,3678,54,75,851,842,11,6,233,226,2931,3290,2492,2829,274,297,55,51,18,13,14,14,78,86
050,09,009,Connecticut,New Haven County,13,12,56748,27231,29517,23803,25471,2480,3016,82,92,629,677,20,11,217,250,25224,27262,22081,23507,2300,2841,42,56,622,662,13,5,166,191,2007,2255,1722,1964,180,175,40,36,7,15,7,6,51,59
050,09,009,Connecticut,New Haven County,13,13,49292,23194,26098,20538,22668,1986,2613,50,67,454,539,14,13,152,198,21687,24308,19223,21112,1865,2473,28,33,445,523,4,9,122,158,1507,1790,1315,1556,121,140,22,34,9,16,10,4,30,40
050,09,009,Connecticut,New Haven County,13,14,35805,16651,19154,14789,16733,1392,1855,42,49,337,402,2,3,89,112,15703,18006,13940,15729,1332,1761,29,32,332,396,0,1,70,87,948,1148,849,1004,60,94,13,17,5,6,2,2,19,25
050,09,009,Connecticut,New Haven County,13,15,25180,11236,13944,9987,12166,930,1461,22,24,235,216,3,1,59,76,10593,13160,9429,11471,866,1405,14,8,232,210,0,1,52,65,643,784,558,695,64,56,8,16,3,6,3,0,7,11
050,09,009,Connecticut,New Haven County,13,16,21639,9095,12544,8318,11286,603,1024,11,22,129,153,2,0,32,59,8715,11971,7964,10757,586,994,9,16,128,150,0,0,28,54,380,573,354,529,17,30,2,6,1,3,2,0,4,5
050,09,009,Connecticut,New Haven County,13,17,19361,7467,11894,7015,11040,372,690,10,21,51,98,0,2,19,43,7240,11552,6804,10728,361,666,6,17,51,98,0,0,18,43,227,342,211,312,11,24,4,4,0,0,0,2,1,0
